_id;condition;envCond;envNoise1;envNoise11;envNoise21;envNoise31;envNoise41;envNoise51;file;rating;timeSecQA;timeStampQA;trapQx;trapQxSF;user
5d68ee1d26ca291d861ab326;c50;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s4_c50_Skype_1xTor_clipped_acoustSend_scaled.48k.wav;2;855;2019-08-30T09:22:13.200Z;1;SUCCESS;10
5d68ee1d26ca291d861ab327;c07;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s3_c07_-46dBASL.48k.wav;1;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab328;c43;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;Ausgezeichnet_CH_m1_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;5;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab329;c45;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s4_c45_Skype_1xTor_acoustSend_-8dB.48k.wav;2;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab32a;c01;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s2_c01_SWB.48k.wav;5;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab32b;c46;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;5;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab32c;c32;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s1_c32_IRS_EVRC-A.48k.wav;2;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab32d;c33;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;2;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab32e;c49;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f2_s4_c49_Skype_1xTor_-16dB_acoustRcv_scaled.48k.wav;1;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab32f;c46;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;5;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab330;c47;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f2_s2_c47_Skype_1xTor_acoustRcv_scaled.48k.wav;3;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab331;c44;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;Ordentlich_CH_f2_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;3;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab332;c48;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s3_c48_Skype_1xTor_-8dB_acoustRcv_scaled.48k.wav;1;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab333;c43;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f2_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;4;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab334;c43;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;4;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab335;c03;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s1_c03_Babble20dBSNR.48k.wav;4;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab336;c46;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;4;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab337;c06;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f2_s1_c06_-36dBASL.48k.wav;3;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab338;c44;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;1;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab339;c07;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s3_c07_-46dBASL.48k.wav;1;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab33a;c03;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f2_s1_c03_Babble20dBSNR.48k.wav;3;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab33b;c02;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s2_c02_Hoth12dBSNR.48k.wav;2;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab33c;c49;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s4_c49_Skype_1xTor_-16dB_acoustRcv_scaled.48k.wav;1;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab33d;c43;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;2;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab33e;c33;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;Ordentlich_CH_f1_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;3;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab33f;c48;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s3_c48_Skype_1xTor_-8dB_acoustRcv_scaled.48k.wav;1;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab340;c46;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f2_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;4;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab341;c32;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s1_c32_IRS_EVRC-A.48k.wav;2;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab342;c43;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;3;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab343;c33;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;2;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab344;c44;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;1;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab345;c44;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f2_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;1;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab346;c03;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s1_c03_Babble20dBSNR.48k.wav;5;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab347;c43;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;Ausgezeichnet_CH_m1_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;5;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab348;c47;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s2_c47_Skype_1xTor_acoustRcv_scaled.48k.wav;2;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab349;c07;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f2_s3_c07_-46dBASL.48k.wav;1;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab34a;c06;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s1_c06_-36dBASL.48k.wav;2;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab34b;c47;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s2_c47_Skype_1xTor_acoustRcv_scaled.48k.wav;3;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab34c;c45;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s4_c45_Skype_1xTor_acoustSend_-8dB.48k.wav;2;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab34d;c45;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s4_c45_Skype_1xTor_acoustSend_-8dB.48k.wav;1;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab34e;c47;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s2_c47_Skype_1xTor_acoustRcv_scaled.48k.wav;3;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab34f;c06;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s1_c06_-36dBASL.48k.wav;2;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab350;c01;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f2_s2_c01_SWB.48k.wav;4;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab351;c50;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s4_c50_Skype_1xTor_clipped_acoustSend_scaled.48k.wav;1;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab352;c33;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;Ordentlich_CH_f1_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;3;855;2019-08-30T09:22:13.200Z;5;SUCCESS;10
5d68ee1d26ca291d861ab353;c32;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s1_c32_IRS_EVRC-A.48k.wav;2;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab354;c33;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;1;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab355;c06;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f1_s1_c06_-36dBASL.48k.wav;2;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab356;c32;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f2_s1_c32_IRS_EVRC-A.48k.wav;3;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab357;c01;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s2_c01_SWB.48k.wav;5;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab358;c02;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s2_c02_Hoth12dBSNR.48k.wav;2;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab359;c03;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s1_c03_Babble20dBSNR.48k.wav;4;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab35a;c07;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s3_c07_-46dBASL.48k.wav;1;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab35b;c49;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m1_s4_c49_Skype_1xTor_-16dB_acoustRcv_scaled.48k.wav;1;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab35c;c01;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_m2_s2_c01_SWB.48k.wav;5;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d68ee1d26ca291d861ab35d;c02;CSLvl3;10_1567156949783.webm;10_1567157080101.webm;10_1567157218867.webm;10_1567157345011.webm;10_1567157465638.webm;10_1567157592358.webm;CH_f2_s2_c02_Hoth12dBSNR.48k.wav;3;855;2019-08-30T09:22:13.200Z;3;SUCCESS;10
5d69009326ca291d861ab360;c06;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f2_s1_c06_-36dBASL.48k.wav;5;824;2019-08-30T10:41:35.898Z;5;SUCCESS;11
5d69009326ca291d861ab361;c06;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m2_s1_c06_-36dBASL.48k.wav;5;824;2019-08-30T10:41:35.898Z;5;SUCCESS;11
5d69009326ca291d861ab362;c02;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m1_s2_c02_Hoth12dBSNR.48k.wav;1;824;2019-08-30T10:41:35.898Z;5;SUCCESS;11
5d69009326ca291d861ab363;c49;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m2_s4_c49_Skype_1xTor_-16dB_acoustRcv_scaled.48k.wav;2;824;2019-08-30T10:41:35.898Z;5;SUCCESS;11
5d69009326ca291d861ab364;c44;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;Ausgezeichnet_CH_m1_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;5;824;2019-08-30T10:41:35.898Z;5;SUCCESS;11
5d69009326ca291d861ab365;c32;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f1_s1_c32_IRS_EVRC-A.48k.wav;1;824;2019-08-30T10:41:35.898Z;5;SUCCESS;11
5d69009326ca291d861ab366;c44;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f2_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;2;824;2019-08-30T10:41:35.898Z;5;SUCCESS;11
5d69009326ca291d861ab367;c02;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m2_s2_c02_Hoth12dBSNR.48k.wav;1;824;2019-08-30T10:41:35.898Z;5;SUCCESS;11
5d69009326ca291d861ab368;c43;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f1_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;2;824;2019-08-30T10:41:35.898Z;5;SUCCESS;11
5d69009326ca291d861ab369;c46;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m1_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;3;824;2019-08-30T10:41:35.898Z;5;SUCCESS;11
5d69009326ca291d861ab36a;c32;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f2_s1_c32_IRS_EVRC-A.48k.wav;2;824;2019-08-30T10:41:35.898Z;5;SUCCESS;11
5d69009326ca291d861ab36b;c43;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m2_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;3;824;2019-08-30T10:41:35.898Z;1;SUCCESS;11
5d69009326ca291d861ab36c;c43;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;Schlecht_f_CH_f1_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;1;824;2019-08-30T10:41:35.898Z;1;SUCCESS;11
5d69009326ca291d861ab36d;c07;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f2_s3_c07_-46dBASL.48k.wav;2;824;2019-08-30T10:41:35.898Z;1;SUCCESS;11
5d69009326ca291d861ab36e;c03;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f1_s1_c03_Babble20dBSNR.48k.wav;3;824;2019-08-30T10:41:35.898Z;1;SUCCESS;11
5d69009326ca291d861ab36f;c03;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m1_s1_c03_Babble20dBSNR.48k.wav;4;824;2019-08-30T10:41:35.898Z;1;SUCCESS;11
5d69009326ca291d861ab370;c46;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f1_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;2;824;2019-08-30T10:41:35.898Z;1;SUCCESS;11
5d69009326ca291d861ab371;c32;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m1_s1_c32_IRS_EVRC-A.48k.wav;1;824;2019-08-30T10:41:35.898Z;1;SUCCESS;11
5d69009326ca291d861ab372;c45;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f1_s4_c45_Skype_1xTor_acoustSend_-8dB.48k.wav;3;824;2019-08-30T10:41:35.898Z;1;SUCCESS;11
5d69009326ca291d861ab373;c49;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m1_s4_c49_Skype_1xTor_-16dB_acoustRcv_scaled.48k.wav;3;824;2019-08-30T10:41:35.898Z;1;SUCCESS;11
5d69009326ca291d861ab374;c46;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m2_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;3;824;2019-08-30T10:41:35.898Z;1;SUCCESS;11
5d69009326ca291d861ab375;c32;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m2_s1_c32_IRS_EVRC-A.48k.wav;2;824;2019-08-30T10:41:35.898Z;1;SUCCESS;11
5d69009326ca291d861ab376;c50;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m2_s4_c50_Skype_1xTor_clipped_acoustSend_scaled.48k.wav;1;824;2019-08-30T10:41:35.898Z;3;SUCCESS;11
5d69009326ca291d861ab377;c47;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f2_s2_c47_Skype_1xTor_acoustRcv_scaled.48k.wav;2;824;2019-08-30T10:41:35.898Z;3;SUCCESS;11
5d69009326ca291d861ab378;c44;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;Ordentlich_CH_f2_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;3;824;2019-08-30T10:41:35.898Z;3;SUCCESS;11
5d69009326ca291d861ab379;c01;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m2_s2_c01_SWB.48k.wav;3;824;2019-08-30T10:41:35.898Z;3;SUCCESS;11
5d69009326ca291d861ab37a;c46;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f2_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;3;824;2019-08-30T10:41:35.898Z;3;SUCCESS;11
5d69009326ca291d861ab37b;c49;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f2_s4_c49_Skype_1xTor_-16dB_acoustRcv_scaled.48k.wav;2;824;2019-08-30T10:41:35.898Z;3;SUCCESS;11
5d69009326ca291d861ab37c;c06;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f1_s1_c06_-36dBASL.48k.wav;4;824;2019-08-30T10:41:35.898Z;3;SUCCESS;11
5d69009326ca291d861ab37d;c48;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_m1_s3_c48_Skype_1xTor_-8dB_acoustRcv_scaled.48k.wav;2;824;2019-08-30T10:41:35.898Z;3;SUCCESS;11
5d69009326ca291d861ab37e;c45;CSLvl0;11_1567161732817.webm;11_1567161855284.webm;11_1567161978136.webm;11_1567162094980.webm;11_1567162220156.webm;11_1567162344774.webm;CH_f2_s4_c45_Skype_1xTor_acoustSend_-8dB.48k.wav;1;824;2019-08-30T10:41:35.898Z;3;SUCCESS;11
